,PropertyAddress,LAT,LON
1926,"064XX S MAY ST, Chicago, IL",41.7654807,-87.6529142
1927,"001XX W 117TH ST, Chicago, IL",41.6808451,-87.6855617
1928,"093XX S COLFAX AVE, Chicago, IL",41.7408813,-87.56119939999999
1929,"038XX W AUGUSTA BLVD, Chicago, IL",41.8991101,-87.7158208
1930,"028XX N LAWNDALE AVE, Chicago, IL",41.9532477,-87.72024619999999
1931,"080XX S VERNON AVE, Chicago, IL",41.7373244,-87.6129318
1932,"029XX N HALSTED ST, Chicago, IL",41.9160828,-87.6484419
1933,"050XX W MONROE ST, Chicago, IL",41.8808054,-87.6285104
1934,"077XX S KINGSTON AVE, Chicago, IL",41.744122,-87.562474
1935,"021XX W 69TH PL, Chicago, IL",41.766845,-87.7200034
1936,"016XX W JONQUIL TER, Chicago, IL",42.020712,-87.6712751
1937,"021XX W CORTEZ ST, Chicago, IL",41.9000982,-87.7093484
1938,"042XX W 76TH ST, Chicago, IL",41.7554358,-87.69883209999999
1939,"079XX S VERNON AVE, Chicago, IL",41.7373244,-87.6129318
1940,"050XX S MAY ST, Chicago, IL",41.7654807,-87.6529142
1941,"031XX W 55TH ST, Chicago, IL",41.7931134,-87.7327636
1942,"014XX N ELSTON AVE, Chicago, IL",41.9501886,-87.7140414
1943,"133XX S LANGLEY AVE, Chicago, IL",41.7402701,-87.6075419
1944,"048XX S PRAIRIE AVE, Chicago, IL",41.7710802,-87.6186025
1945,"030XX N MONTICELLO AVE, Chicago, IL",41.9480384,-87.71889279999999
1946,"076XX N ROGERS AVE, Chicago, IL",42.01645120000001,-87.6743795
1947,"064XX S MARYLAND AVE, Chicago, IL",41.7531131,-87.6040148
1948,"008XX W 15TH PL, Chicago, IL",41.8602727,-87.6858712
1949,"011XX N DEARBORN ST, Chicago, IL",41.88606,-87.62987210000001
1950,"062XX S KOMENSKY AVE, Chicago, IL",41.7677169,-87.7236947
1951,"094XX S LAFAYETTE AVE, Chicago, IL",41.7312905,-87.62530380000001
1952,"039XX S MORGAN ST, Chicago, IL",41.7687663,-87.64936949999999
1953,"010XX N MILWAUKEE AVE, Chicago, IL",41.9473987,-87.73743189999999
1954,"013XX W GREENLEAF AVE, Chicago, IL",42.0100405,-87.68227240000002
1955,"0000X E 50TH ST, Chicago, IL",41.8045037,-87.58488109999999
1956,"049XX N KILBOURN AVE, Chicago, IL",41.9462284,-87.7397123
1957,"057XX W WASHINGTON BLVD, Chicago, IL",41.8827908,-87.70711209999999
1958,"027XX W 23RD ST, Chicago, IL",41.85040499999999,-87.67332259999999
1959,"026XX W 21ST PL, Chicago, IL",41.8529041,-87.6905391
1960,"004XX E OHIO ST, Chicago, IL",41.89277209999999,-87.6229529
1961,"074XX W TALCOTT AVE, Chicago, IL",41.9864852,-87.8083082
1962,"050XX S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.7693301,-87.61536319999999
1963,"015XX W CHESTNUT ST, Chicago, IL",41.898365,-87.628541
1964,"048XX N Drake Ave, Chicago, IL",41.94220989999999,-87.71626719999999
1965,"099XX S CALHOUN AVE, Chicago, IL",41.7090239,-87.56209989999999
1966,"069XX S EAST END AVE, Chicago, IL",41.8039626,-87.58543949999999
1967,"070XX S PAXTON AVE, Chicago, IL",41.7416941,-87.5709463
1968,"083XX S LANGLEY AVE, Chicago, IL",41.7402701,-87.6075419
1969,"016XX W COLUMBIA AVE, Chicago, IL",42.0044297,-87.6705647
1970,"053XX W DIVISION ST, Chicago, IL",41.9028763,-87.70196159999999
1971,"050XX W JACKSON BLVD, Chicago, IL",41.87736839999999,-87.70109730000001
1972,"013XX N MILWAUKEE AVE, Chicago, IL",41.9473987,-87.73743189999999
1973,"115XX S SANGAMON ST, Chicago, IL",41.74511140000001,-87.6475107
1974,"097XX S HALSTED ST, Chicago, IL",41.7633777,-87.6443518
1975,"091XX S HARVARD AVE, Chicago, IL",41.7216707,-87.6321686
1976,"018XX S RACINE AVE, Chicago, IL",41.7759607,-87.6544188
1977,"057XX S PULASKI RD, Chicago, IL",41.7624058,-87.7221481
1978,"008XX W BLACKHAWK ST, Chicago, IL",41.90893639999999,-87.6500217
1979,"035XX N LAKE SHORE DR, Chicago, IL",41.9479396,-87.6438427
1980,"013XX W 111TH PL, Chicago, IL",41.6913279,-87.65207420000002
1981,"022XX W HARRISON ST, Chicago, IL",41.873796,-87.69609059999999
1982,"033XX W LE MOYNE ST, Chicago, IL",41.908041,-87.73946149999999
1983,"079XX S KIMBARK AVE, Chicago, IL",41.76688679999999,-87.5941952
1984,"026XX W CHICAGO AVE, Chicago, IL",41.8960417,-87.6513289
1985,"057XX S ALBANY AVE, Chicago, IL",41.80998049999999,-87.7015897
1986,"001XX N DAMEN AVE, Chicago, IL",41.9505032,-87.6786568
1987,"087XX S PARNELL AVE, Chicago, IL",41.71617020000001,-87.6370014
1988,"043XX W 16TH ST, Chicago, IL",41.8593653,-87.6858377
1989,"017XX S STATE ST, Chicago, IL",41.870003,-87.62729709999999
1990,"027XX W 87TH ST, Chicago, IL",41.7343487,-87.74812329999999
1991,"131XX S St LAWRENCE AVE, Chicago, IL",41.90368549999999,-87.6678799
1992,"004XX W 61ST PL, Chicago, IL",41.78261579999999,-87.63755189999999
1993,"021XX W PETERSON AVE, Chicago, IL",41.98986499999999,-87.7458979
1994,"106XX S HALE AVE, Chicago, IL",41.692049,-87.6704737
1995,"064XX N SEELEY AVE, Chicago, IL",41.97054910000001,-87.6804572
1996,"071XX S WENTWORTH AVE, Chicago, IL",41.750859,-87.6295092
1997,"065XX S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.7693301,-87.61536319999999
1998,"028XX N PARKSIDE AVE, Chicago, IL",41.9330377,-87.7675076
1999,"050XX W VAN BUREN ST, Chicago, IL",41.8763319,-87.6537695
2000,"059XX S THROOP ST, Chicago, IL",41.8569989,-87.6588529
2001,"077XX S CORNELL AVE, Chicago, IL",41.7587671,-87.5845758
2002,"074XX S EMERALD AVE, Chicago, IL",41.75427330000001,-87.64290749999999
2003,"0000X S HALSTED ST, Chicago, IL",41.8798933,-87.64699519999999
2004,"039XX S PRAIRIE AVE, Chicago, IL",41.7710802,-87.6186025
2005,"015XX E 55TH ST, Chicago, IL",41.7955222,-87.5880933
2006,"051XX W MONTROSE AVE, Chicago, IL",41.9608288,-87.7384251
2007,"105XX S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.8512195,-87.6170282
2008,"038XX W MARQUETTE RD, Chicago, IL",41.7719709,-87.6835069
2009,"055XX S PRAIRIE AVE, Chicago, IL",41.7710802,-87.6186025
2010,"010XX S STATE ST, Chicago, IL",41.870003,-87.62729709999999
2011,"020XX W FARRAGUT AVE, Chicago, IL",41.9768649,-87.6843131
2012,"062XX N WASHTENAW AVE, Chicago, IL",41.9175306,-87.6947141
2013,"004XX W 118TH ST, Chicago, IL",41.6794634,-87.6541395
2014,"093XX S LAFLIN ST, Chicago, IL",41.8623781,-87.6638909
2015,"008XX E 88TH PL, Chicago, IL",41.7339183,-87.6039825
2016,"040XX W 21ST PL, Chicago, IL",41.8529041,-87.6905391
2017,"016XX W WOLFRAM ST, Chicago, IL",41.9334146,-87.71855839999999
2018,"010XX W 77TH ST, Chicago, IL",41.7553023,-87.7004343
2019,"045XX N BERNARD ST, Chicago, IL",41.9593022,-87.71429789999999
2020,"022XX S BLUE ISLAND AVE, Chicago, IL",41.8541926,-87.6642406
2021,"051XX S INDIANA AVE, Chicago, IL",41.763781,-87.62003910000001
2022,"027XX W 16TH ST, Chicago, IL",41.8593653,-87.6858377
2023,"082XX S LOOMIS BLVD, Chicago, IL",41.7722657,-87.65915919999999
2024,"083XX S MARQUETTE AVE, Chicago, IL",41.7354583,-87.558307
2025,"056XX S INDIANA AVE, Chicago, IL",41.763781,-87.62003910000001
2026,"059XX W CORTLAND ST, Chicago, IL",41.9151752,-87.7399932
2027,"002XX N COLUMBUS DR, Chicago, IL",41.8914051,-87.6199204
2028,"013XX N DAMEN AVE, Chicago, IL",41.9505032,-87.6786568
2029,"030XX E 79TH PL, Chicago, IL",41.7510387,-87.5492568
2030,"032XX W 59TH ST, Chicago, IL",41.7865137,-87.6834119
2031,"048XX S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.7693301,-87.61536319999999
2032,"021XX N NATCHEZ AVE, Chicago, IL",41.9456177,-87.7887681
2033,"054XX W BELMONT AVE, Chicago, IL",41.9387617,-87.75176669999999
2034,"0000X W 95TH ST, Chicago, IL",41.7206051,-87.6635264
2035,"005XX N LA SALLE DR, Chicago, IL",41.9018225,-87.63278629999999
2036,"076XX S CONSTANCE AVE, Chicago, IL",41.7478766,-87.5799617
2037,"066XX W DIVERSEY AVE, Chicago, IL",41.93143389999999,-87.7539673
2038,"040XX S DREXEL BLVD, Chicago, IL",41.8120454,-87.6044122
2039,"024XX S SAWYER AVE, Chicago, IL",41.7825916,-87.7044485
2040,"009XX W DIVERSEY PKWY, Chicago, IL",41.9331637,-87.6385832
2041,"079XX S EBERHART AVE, Chicago, IL",41.7365295,-87.6121082
2042,"008XX W Erie St, Chicago, IL",41.8942221,-87.642276
2043,"055XX S SHORE DR, Chicago, IL",41.7943102,-87.5804342
2044,"039XX W 26TH ST, Chicago, IL",41.8454395,-87.637599
2045,"007XX W 61ST ST, Chicago, IL",41.7828812,-87.6838002
2046,"015XX W WILSON AVE, Chicago, IL",41.96553129999999,-87.66783
2047,"079XX S PHILLIPS AVE, Chicago, IL",41.7444757,-87.5649005
2048,"071XX W BELDEN AVE, Chicago, IL",41.922981,-87.695757
2049,"035XX N WHIPPLE ST, Chicago, IL",41.9461972,-87.704126
2050,"032XX N SOUTHPORT AVE, Chicago, IL",41.9370425,-87.6637215
2051,"113XX S LOWE AVE, Chicago, IL",41.7488718,-87.640318
2052,"087XX S BISHOP ST, Chicago, IL",41.7640337,-87.6605599
2053,"052XX N MOBILE AVE, Chicago, IL",41.9607085,-87.78436289999999
2054,"092XX S Kimbark Ave, Chicago, IL",41.76688679999999,-87.5941952
2055,"023XX N MONTICELLO AVE, Chicago, IL",41.9480384,-87.71889279999999
2056,"029XX N KOSTNER AVE, Chicago, IL",41.9389664,-87.7370121
2057,"019XX N HARDING AVE, Chicago, IL",41.9391123,-87.7259572
2058,"053XX N BROADWAY, Chicago, IL",41.96417950000001,-87.6566587
2059,"0000X W 112TH PL, Chicago, IL",41.6893343,-87.66227730000001
2060,"015XX E 73RD ST, Chicago, IL",41.7623492,-87.59209729999999
2061,"022XX E 99TH ST, Chicago, IL",41.7152275,-87.5747493
2062,"043XX N KEELER AVE, Chicago, IL",41.93902920000001,-87.73203439999999
2063,"025XX N ROCKWELL ST, Chicago, IL",41.9558135,-87.6932925
2064,"014XX N LAVERGNE AVE, Chicago, IL",41.927839,-87.751357
2065,"006XX N LATROBE AVE, Chicago, IL",41.90223599999999,-87.75700069999999
2066,"028XX W 86TH ST, Chicago, IL",41.7370423,-87.68821340000001
2067,"019XX W PATTERSON AVE, Chicago, IL",41.9480327,-87.67448519999999
2068,"020XX N STAVE ST, Chicago, IL",41.9193507,-87.69424289999999
2069,"014XX S DRAKE AVE, Chicago, IL",41.6950863,-87.7095014
2070,"040XX N SHERIDAN RD, Chicago, IL",41.978201,-87.65503319999999
2071,"011XX N LATROBE AVE, Chicago, IL",41.90223599999999,-87.75700069999999
2072,"049XX S WABASH AVE, Chicago, IL",41.7740666,-87.6239578
2073,"002XX E DELAWARE PL, Chicago, IL",41.8995197,-87.6213904
2074,"055XX W SCHOOL ST, Chicago, IL",41.9406954,-87.7430577
2075,"017XX W CHASE AVE, Chicago, IL",42.0140402,-87.685583
2076,"122XX S EMERALD AVE, Chicago, IL",41.75427330000001,-87.64290749999999
2077,"027XX W 84TH ST, Chicago, IL",41.741072,-87.6769102
2078,"042XX N LOWELL AVE, Chicago, IL",41.9581227,-87.7369294
2079,"019XX N KENMORE AVE, Chicago, IL",41.9578811,-87.6562228
2080,"049XX S CALUMET AVE, Chicago, IL",41.766575,-87.61689009999999
2081,"024XX N MONITOR AVE, Chicago, IL",41.9384906,-87.7725536
2082,"027XX W NORTH AVE, Chicago, IL",41.9091343,-87.7860307
2083,"075XX N SHERIDAN RD, Chicago, IL",41.978201,-87.65503319999999
2084,"011XX W ROOSEVELT RD, Chicago, IL",41.8662767,-87.71663679999999
2085,"051XX W GUNNISON ST, Chicago, IL",41.9686201,-87.7738692
2086,"021XX S MICHIGAN AVE, Chicago, IL",41.7637496,-87.62164589999999
2087,"016XX S MORGAN ST, Chicago, IL",41.8809651,-87.6525283
2088,"067XX S EAST END AVE, Chicago, IL",41.8039626,-87.58543949999999
2089,"066XX S UNIVERSITY AVE, Chicago, IL",41.764219,-87.5970055
2090,"073XX W SUMMERDALE AVE, Chicago, IL",41.9768203,-87.82432709999999
2091,"102XX S WOOD ST, Chicago, IL",41.7877287,-87.66928589999999
2092,"016XX S CLARK ST, Chicago, IL",41.8695087,-87.6311312
2093,"074XX S EBERHART AVE, Chicago, IL",41.7365295,-87.6121082
2094,"069XX S INDIANA AVE, Chicago, IL",41.763781,-87.62003910000001
2095,"017XX N NEWLAND AVE, Chicago, IL",41.9527407,-87.7999196
2096,"012XX N CLARK ST, Chicago, IL",41.9739111,-87.66849599999999
2097,"022XX W PERSHING RD, Chicago, IL",41.8231148,-87.67019529999999
2098,"030XX N MENARD AVE, Chicago, IL",41.936637,-87.7713021
2099,"053XX N LAKE SHORE DR NB, Chicago, IL",41.9088432,-87.6268384
2100,"102XX S CALIFORNIA AVE, Chicago, IL",41.7863947,-87.6936046
2101,"069XX S CLYDE AVE, Chicago, IL",41.743381,-87.5734032
2102,"023XX N SEELEY AVE, Chicago, IL",41.97054910000001,-87.6804572
2103,"115XX S WESTERN AVE, Chicago, IL",41.6810899,-87.68113799999999
2104,"047XX S KILPATRICK AVE, Chicago, IL",41.7748615,-87.7397502
2105,"081XX W HIGGINS RD, Chicago, IL",41.9855138,-87.84118989999999
2106,"016XX N LOTUS AVE, Chicago, IL",41.9317766,-87.762579
2107,"0000X N HAMLIN BLVD, Chicago, IL",41.8811432,-87.7210264
2108,"005XX N NOBLE ST, Chicago, IL",41.899793,-87.6625001
2109,"045XX N WESTERN AVE, Chicago, IL",41.95036030000001,-87.68829029999999
2110,"074XX S WESTERN AVE, Chicago, IL",41.7623591,-87.6831101
2111,"048XX S WINCHESTER AVE, Chicago, IL",41.7800563,-87.6727066
2112,"072XX S VERNON AVE, Chicago, IL",41.7373244,-87.6129318
2113,"067XX S NORMAL BLVD, Chicago, IL",41.7695374,-87.6372485
2114,"079XX S COTTAGE GROVE AVE, Chicago, IL",41.7505052,-87.60529199999999
2115,"067XX S MICHIGAN AVE, Chicago, IL",41.8795845,-87.62371329999999
2116,"052XX S CENTRAL AVE, Chicago, IL",41.8230926,-87.763138
2117,"094XX S WESTERN AVE, Chicago, IL",41.8459728,-87.6858195
2118,"002XX E ERIE ST, Chicago, IL",41.8943442,-87.62768679999999
2119,"067XX S COTTAGE GROVE AVE, Chicago, IL",41.7505052,-87.60529199999999
2120,"004XX N MAY ST, Chicago, IL",41.8894787,-87.6558754
2121,"021XX W WASHINGTON BLVD, Chicago, IL",41.8827908,-87.70711209999999
2122,"072XX S ST LAWRENCE AVE, Chicago, IL",41.7530197,-87.61012439999999
2123,"043XX W FLOURNOY ST, Chicago, IL",41.8727191,-87.710734
2124,"042XX S RICHMOND ST, Chicago, IL",41.7863389,-87.69723979999999
2125,"064XX N RIDGE BLVD, Chicago, IL",42.0073343,-87.68115949999999
2126,"059XX S TROY ST, Chicago, IL",41.6952306,-87.6997584
2127,"037XX W WILSON AVE, Chicago, IL",41.9643864,-87.74608289999999
2128,"018XX S ALLPORT ST, Chicago, IL",41.8561122,-87.65758029999999
2129,"020XX N LINCOLN PARK WEST, Chicago, IL",41.9189626,-87.636715
2130,"016XX S KEELER AVE, Chicago, IL",41.7913459,-87.7280098
2131,"014XX W JONQUIL TER, Chicago, IL",42.020712,-87.6712751
2132,"039XX N ASHLAND AVE, Chicago, IL",41.9519823,-87.6689237
2133,"020XX W 52ND ST, Chicago, IL",41.79649269999999,-87.6573299
2134,"060XX N AVONDALE AVE, Chicago, IL",41.9651348,-87.75257959999999
2135,"023XX N CLARK ST, Chicago, IL",41.9489777,-87.6579379
2136,"062XX W MELROSE ST, Chicago, IL",41.9409182,-87.6404124
2137,"025XX N ARTESIAN AVE, Chicago, IL",41.9485252,-87.6895052
2138,"040XX N ASHLAND AVE, Chicago, IL",41.9519823,-87.6689237
2139,"016XX S PRAIRIE AVE, Chicago, IL",41.7710802,-87.6186025
2140,"005XX W 14TH PL, Chicago, IL",41.8623968,-87.66558979999999
2141,"024XX N WESTERN AVE, Chicago, IL",41.95036030000001,-87.68829029999999
2142,"005XX E 104TH PL, Chicago, IL",41.7046419,-87.6100144
2143,"118XX S STATE ST, Chicago, IL",41.88042799999999,-87.62640789999999
2144,"046XX S SAWYER AVE, Chicago, IL",41.7825916,-87.7044485
2145,"056XX S CAMPBELL AVE, Chicago, IL",41.7828667,-87.6861806
2146,"008XX N TRIPP AVE, Chicago, IL",41.942648,-87.7334458
2147,"030XX E 88TH ST, Chicago, IL",41.7351185,-87.58341349999999
2148,"035XX S COTTAGE GROVE AVE, Chicago, IL",41.7505052,-87.60529199999999
2149,"003XX N LOOMIS ST, Chicago, IL",41.8820077,-87.6623012
2150,"058XX W MONTROSE AVE, Chicago, IL",41.9608288,-87.7384251
2151,"077XX W CLARENCE AVE, Chicago, IL",41.9944566,-87.8068146
2152,"040XX W ROOSEVELT RD, Chicago, IL",41.8662767,-87.71663679999999
2153,"100XX S WENTWORTH AVE, Chicago, IL",41.750859,-87.6295092
2154,"006XX E BOWEN AVE, Chicago, IL",41.81939759999999,-87.6117709
2155,"009XX W OAKDALE AVE, Chicago, IL",41.9352243,-87.66121389999999
2156,"045XX S LAKE PARK AVE, Chicago, IL",41.8104877,-87.59293559999999
2157,"064XX N SHERIDAN RD, Chicago, IL",41.978201,-87.65503319999999
2158,"076XX S THROOP ST, Chicago, IL",41.8569989,-87.6588529
2159,"083XX S Crandon Ave, Chicago, IL",41.7399208,-87.5684599
2160,"038XX N BROADWAY, Chicago, IL",41.96417950000001,-87.6566587
2161,"047XX N RACINE AVE, Chicago, IL",41.9249067,-87.65842409999999
2162,"013XX N HOMAN AVE, Chicago, IL",41.8954986,-87.7114211
2163,"032XX W CORTEZ ST, Chicago, IL",41.9000982,-87.7093484
2164,"033XX S Calumet Ave, Chicago, IL",41.766575,-87.61689009999999
2165,"041XX W NORTH AVE, Chicago, IL",41.9091343,-87.7860307
2166,"045XX S STATE ST, Chicago, IL",41.870003,-87.62729709999999
2167,"019XX W BIRCHWOOD AVE, Chicago, IL",42.0174009,-87.6875225
2168,"069XX S LAFAYETTE AVE, Chicago, IL",41.7312905,-87.62530380000001
2169,"092XX S LOWE AVE, Chicago, IL",41.7488718,-87.640318
2170,"081XX S ST LAWRENCE AVE, Chicago, IL",41.7530197,-87.61012439999999
2171,"059XX W ERIE ST, Chicago, IL",41.8942221,-87.642276
2172,"010XX S OAKLEY BLVD, Chicago, IL",41.8739284,-87.68376889999999
2173,"0000X E GRAND AVE, Chicago, IL",41.8918633,-87.6050944
2174,"073XX N RIDGE BLVD, Chicago, IL",42.0073343,-87.68115949999999
2175,"033XX W PALMER ST, Chicago, IL",41.9205241,-87.75050039999999
2176,"049XX N BERNARD ST, Chicago, IL",41.9593022,-87.71429789999999
2177,"013XX N Ashland Ave, Chicago, IL",41.9519823,-87.6689237
2178,"017XX N ALBANY AVE, Chicago, IL",41.9502949,-87.70545919999999
2179,"029XX S LYMAN ST, Chicago, IL",41.839749,-87.6558871
2180,"0000X S ABERDEEN ST, Chicago, IL",41.7450634,-87.6511615
2181,"007XX N DRAKE AVE, Chicago, IL",41.94220989999999,-87.71626719999999
2182,"044XX W 111TH ST, Chicago, IL",41.6905948,-87.7628833
2183,"025XX N SAYRE AVE, Chicago, IL",41.9572182,-87.80258660000001
2184,"087XX S CONSTANCE AVE, Chicago, IL",41.7478766,-87.5799617
2185,"050XX W CONCORD PL, Chicago, IL",41.910543,-87.74634189999999
2186,"037XX S CALIFORNIA AVE, Chicago, IL",41.8425353,-87.69709080000001
2187,"082XX S MORGAN ST, Chicago, IL",41.8809651,-87.6525283
2188,"010XX N CAMPBELL AVE, Chicago, IL",41.9494372,-87.6907549
2189,"016XX W CORNELIA AVE, Chicago, IL",41.9457979,-87.64408089999999
2190,"071XX W 60TH ST, Chicago, IL",41.7841922,-87.7179979
2191,"004XX W 119TH ST, Chicago, IL",41.6783563,-87.6525496
2192,"071XX S UNION AVE, Chicago, IL",41.76342229999999,-87.6415021
2193,"024XX N SAWYER AVE, Chicago, IL",41.9375029,-87.7087799
2194,"017XX N HARDING AVE, Chicago, IL",41.9391123,-87.7259572
2195,"030XX S KEDZIE AVE, Chicago, IL",41.7611892,-87.7027073
2196,"064XX S COTTAGE GROVE AVE, Chicago, IL",41.7505052,-87.60529199999999
2197,"022XX W FOSTER AVE, Chicago, IL",41.9753595,-87.7466216
2198,"026XX W 35th st, Chicago, IL",41.830417,-87.6728404
2199,"008XX W UNIVERSITY LN, Chicago, IL",41.8635518,-87.6473492
2200,"040XX W LAKE ST, Chicago, IL",41.8841388,-87.7012881
2201,"002XX W Scott St, Chicago, IL",41.9048402,-87.6351127
2202,"018XX W 115TH ST, Chicago, IL",41.6841134,-87.7102721
2203,"010XX W ARMITAGE AVE, Chicago, IL",41.9171756,-87.72776619999999
2204,"019XX W GRANVILLE AVE, Chicago, IL",41.9940141,-87.6958664
2205,"065XX S COTTAGE GROVE AVE, Chicago, IL",41.8029133,-87.6068736
2206,"006XX N KINGSBURY ST, Chicago, IL",41.8990278,-87.6444211
2207,"018XX N CLYBOURN AVE, Chicago, IL",41.9213802,-87.6640548
2208,"044XX S VINCENNES AVE, Chicago, IL",41.8781,-87.6298
2209,"092XX S HOYNE AVE, Chicago, IL",41.7862956,-87.6765465
2210,"002XX N WELLS ST, Chicago, IL",41.893802,-87.6342741
2211,"0000X N ABERDEEN ST, Chicago, IL",41.882287,-87.65472299999999
2212,"002XX W GARFIELD BLVD, Chicago, IL",41.7941705,-87.6548627
2213,"078XX S PRAIRIE AVE, Chicago, IL",41.7710802,-87.6186025
2214,"050XX S ST LOUIS AVE, Chicago, IL",41.8098063,-87.7111942
2215,"011XX N CLEVELAND AVE, Chicago, IL",41.9066576,-87.64059360000002
2216,"036XX N HALSTED ST, Chicago, IL",41.9160828,-87.6484419
2217,"020XX N ORLEANS ST, Chicago, IL",41.9088645,-87.6380145
2218,"041XX N BERNARD ST, Chicago, IL",41.9593022,-87.71429789999999
2219,"038XX W GRENSHAW ST, Chicago, IL",41.8674732,-87.6903387
2220,"051XX S JUSTINE ST, Chicago, IL",41.766752,-87.6626637
2221,"009XX E 84TH ST, Chicago, IL",41.7424093,-87.5828707
2222,"009XX E 133RD PL, Chicago, IL",41.652367,-87.60516419999999
2223,"021XX N LONG AVE, Chicago, IL",41.9313405,-87.76132299999999
2224,"061XX N Winthrop Ave, Chicago, IL",41.98417480000001,-87.6580359
2225,"055XX W NEWPORT AVE, Chicago, IL",41.9443327,-87.6639313
2226,"043XX W 55TH ST, Chicago, IL",41.7931134,-87.7327636
2227,"027XX S DRAKE AVE, Chicago, IL",41.6950863,-87.7095014
2228,"004XX E 43RD ST, Chicago, IL",41.816688,-87.60015650000001
2229,"054XX W Fullerton Ave, Chicago, IL",41.9244358,-87.7341124
2230,"051XX W MELROSE ST, Chicago, IL",41.9409182,-87.6404124
2231,"078XX S INGLESIDE AVE, Chicago, IL",41.7606407,-87.6017403
2232,"096XX S HALSTED ST, Chicago, IL",41.7633777,-87.6443518
2233,"059XX W CORCORAN PL, Chicago, IL",41.8871545,-87.7691849
2234,"030XX N LEAVITT ST, Chicago, IL",41.9404077,-87.6832333
2235,"044XX S DREXEL BLVD, Chicago, IL",41.8120454,-87.6044122
2236,"015XX W PEARSON ST, Chicago, IL",41.8973352,-87.6423659
2237,"024XX W Potomac Ave, Chicago, IL",41.9045541,-87.7172229
2238,"006XX W FULLERTON PKWY, Chicago, IL",41.9255366,-87.64393580000001
2239,"011XX S State St, Chicago, IL",41.870003,-87.62729709999999
2240,"003XX E 35th st, Chicago, IL",41.83123459999999,-87.62217199999999
2241,"061XX N Winthrop ave, Chicago, IL",41.98417480000001,-87.6580359
2242,"101XX S GREEN ST, Chicago, IL",41.8792076,-87.64845199999999
2243,"015XX S KARLOV AVE, Chicago, IL",41.8017405,-87.7258494
2244,"065XX W DIVERSEY AVE, Chicago, IL",41.93143389999999,-87.7539673
2245,"001XX E 36TH ST, Chicago, IL",41.8287325,-87.62491709999999
2246,"048XX S ARCHER AVE, Chicago, IL",41.8183119,-87.69735200000001
2247,"030XX W LYNDALE ST, Chicago, IL",41.9223777,-87.7022307
2248,"025XX N KEDZIE BLVD, Chicago, IL",41.9237309,-87.7071809
2249,"069XX S WOLCOTT AVE, Chicago, IL",41.8054256,-87.67217869999999
2250,"076XX S WOOD ST, Chicago, IL",41.7877287,-87.66928589999999
2251,"023XX W WASHINGTON BLVD, Chicago, IL",41.8827908,-87.70711209999999
2252,"011XX S WABASH AVE, Chicago, IL",41.7740666,-87.6239578
2253,"048XX W MADISON ST, Chicago, IL",41.8806908,-87.6741759
2254,"010XX W NORTH AVE, Chicago, IL",41.9091343,-87.7860307
